obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('1647',)",3722915206,8,3.673280001,3742914149,3742914150,3722915206,0,internal_timestamp,47.57500076,1513926406,32.66419983,0,11.02099991,1025.172997,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1648',)",3722915206,8,3.673259974,3742914149,3742914150,3722915206,0,internal_timestamp,47.55899811,1513926406,32.66400146,0,11.02099991,1025.17277,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1649',)",3722915206,8,3.673259974,3742914149,3742914150,3722915206,0,internal_timestamp,47.53900146,1513926406,32.66389847,0,11.02110004,1025.172582,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1650',)",3722915206,8,3.67324996,3742914149,3742914150,3722915206,0,internal_timestamp,47.52000046,1513926406,32.6637001,0,11.02130032,1025.172306,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1651',)",3722915206,8,3.673259974,3742914149,3742914150,3722915206,0,internal_timestamp,47.50299835,1513926406,32.66350174,1,11.02149963,1025.17204,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1652',)",3722915206,8,3.67324996,3742914149,3742914150,3722915206,0,internal_timestamp,47.48300171,1513926406,32.66339874,0,11.02159977,1025.171852,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1653',)",3722915206,8,3.673239946,3742914149,3742914150,3722915206,0,internal_timestamp,47.46500015,1513926406,32.66320038,0,11.02169991,1025.171598,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1654',)",3722915206,8,3.673219919,3742914149,3742914150,3722915206,0,internal_timestamp,47.44499969,1513926406,32.6629982,0,11.02169991,1025.17135,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1655',)",3722915206,8,3.673190117,3742914149,3742914150,3722915206,0,internal_timestamp,47.42599869,1513926406,32.66279984,0,11.02159977,1025.171128,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1656',)",3722915206,8,3.67317009,3742914149,3742914150,3722915206,0,internal_timestamp,47.40999985,1513926406,32.66270065,0,11.02149963,1025.170996,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1657',)",3722915206,8,3.673160076,3742914149,3742914150,3722915206,0,internal_timestamp,47.38999939,1513926406,32.66249847,0,11.02159977,1025.170731,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1658',)",3722915206,8,3.673160076,3742914149,3742914150,3722915206,0,internal_timestamp,47.37099838,1513926406,32.66220093,0,11.02200031,1025.170342,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1659',)",3722915206,8,3.673190117,3742914149,3742914150,3722915206,0,internal_timestamp,47.35499954,1513926406,32.66189957,0,11.02260017,1025.169929,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1660',)",3722915206,8,3.67324996,3742914149,3742914150,3722915206,0,internal_timestamp,47.33300018,1513926406,32.6617012,0,11.02359962,1025.169498,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1661',)",3722915206,8,3.673340082,3742914149,3742914150,3722915206,0,internal_timestamp,47.31399918,1513926406,32.66120148,0,11.02509975,1025.168758,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1662',)",3722915207,8,3.673490047,3742914149,3742914150,3722915207,0,internal_timestamp,47.29999924,1513926407,32.6609993,0,11.02700043,1025.1682,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1663',)",3722915207,8,3.673690081,3742914149,3742914150,3722915207,0,internal_timestamp,47.27999878,1513926407,32.66080093,0,11.02950001,1025.167513,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1664',)",3722915207,8,3.673909903,3742914149,3742914150,3722915207,0,internal_timestamp,47.25999832,1513926407,32.66049957,0,11.0323,1025.166691,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1665',)",3722915207,8,3.674139977,3742914149,3742914150,3722915207,0,internal_timestamp,47.2480011,1513926407,32.65999985,0,11.03540039,1025.165699,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1666',)",3722915207,8,3.67437005,3742914149,3742914150,3722915207,0,internal_timestamp,47.22900009,1513926407,32.6595993,0,11.0383997,1025.164769,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1667',)",3722915207,8,3.67456007,3742914149,3742914150,3722915207,0,internal_timestamp,47.20899963,1513926407,32.6590004,0,11.04119968,1025.163716,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1668',)",3722915207,8,3.674740076,3742914149,3742914150,3722915207,0,internal_timestamp,47.18799973,1513926407,32.65840149,0,11.04389954,1025.162677,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1669',)",3722915207,8,3.674920082,3742914149,3742914150,3722915207,0,internal_timestamp,47.17200089,1513926407,32.6576004,0,11.04669952,1025.161485,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1670',)",3722915207,8,3.675110102,3742914149,3742914150,3722915207,0,internal_timestamp,47.15399933,1513926407,32.65679932,0,11.04990005,1025.160212,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1671',)",3722915207,8,3.675349951,3742914149,3742914150,3722915207,0,internal_timestamp,47.13499832,1513926407,32.65579987,0,11.05360031,1025.158692,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1672',)",3722915207,8,3.675630093,3742914149,3742914150,3722915207,0,internal_timestamp,47.11500168,1513926407,32.65470123,0,11.05799961,1025.156966,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1673',)",3722915207,8,3.676000118,3742914149,3742914150,3722915207,0,internal_timestamp,47.09700012,1513926407,32.65380096,1,11.0632,1025.155261,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1674',)",3722915207,8,3.676460028,3742914149,3742914150,3722915207,0,internal_timestamp,47.08100128,1513926407,32.6529007,0,11.0692997,1025.153405,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1675',)",3722915207,8,3.677010059,3742914149,3742914150,3722915207,0,internal_timestamp,47.06299973,1513926407,32.65230179,0,11.07619953,1025.151632,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1676',)",3722915207,8,3.677619934,3742914149,3742914150,3722915207,0,internal_timestamp,47.04600143,1513926407,32.65179825,0,11.08339977,1025.149884,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1677',)",3722915207,8,3.678260088,3742914149,3742914150,3722915207,0,internal_timestamp,47.02799988,1513926407,32.65179825,0,11.09049988,1025.14854,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1678',)",3722915208,8,3.678829908,3742914149,3742914150,3722915208,0,internal_timestamp,47.00699997,1513926408,32.65169907,0,11.09689999,1025.147229,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1679',)",3722915208,8,3.679320097,3742914149,3742914150,3722915208,0,internal_timestamp,46.99100113,1513926408,32.65159988,0,11.10249996,1025.146083,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1680',)",3722915208,8,3.679739952,3742914149,3742914150,3722915208,0,internal_timestamp,46.97200012,1513926408,32.65140152,0,11.10750008,1025.144953,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1681',)",3722915208,8,3.680160046,3742914149,3742914150,3722915208,0,internal_timestamp,46.95600128,1513926408,32.65129852,0,11.11229992,1025.143946,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1682',)",3722915208,8,3.680609941,3742914149,3742914150,3722915208,0,internal_timestamp,46.93399811,1513926408,32.65100098,0,11.11769962,1025.142653,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1683',)",3722915208,8,3.681190014,3742914149,3742914150,3722915208,0,internal_timestamp,46.91799927,1513926408,32.65029907,0,11.12489986,1025.140752,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1684',)",3722915208,8,3.681910038,3742914149,3742914150,3722915208,0,internal_timestamp,46.90100098,1513926408,32.64920044,0,11.1342001,1025.138163,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1685',)",3722915208,8,3.682770014,3742914149,3742914150,3722915208,0,internal_timestamp,46.88199997,1513926408,32.64810181,0,11.14490032,1025.135315,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1686',)",3722915208,8,3.683670044,3742914149,3742914150,3722915208,0,internal_timestamp,46.86399841,1513926408,32.64770126,0,11.15540028,1025.133048,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1687',)",3722915208,8,3.684449911,3742914149,3742914150,3722915208,0,internal_timestamp,46.84700012,1513926408,32.64799881,1,11.16380024,1025.131703,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1688',)",3722915208,8,3.685050011,3742914149,3742914150,3722915208,0,internal_timestamp,46.83000183,1513926408,32.64839935,0,11.17000008,1025.13083,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1689',)",3722915208,8,3.685489893,3742914149,3742914150,3722915208,0,internal_timestamp,46.80799866,1513926408,32.6487999,0,11.17440033,1025.130256,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1690',)",3722915208,8,3.685830116,3742914149,3742914150,3722915208,0,internal_timestamp,46.79100037,1513926408,32.64889908,0,11.17809963,1025.129595,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1691',)",3722915208,8,3.686120033,3742914149,3742914150,3722915208,0,internal_timestamp,46.77199936,1513926408,32.6487999,0,11.18150043,1025.128824,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1692',)",3722915208,8,3.68637991,3742914149,3742914150,3722915208,0,internal_timestamp,46.75299835,1513926408,32.64889908,0,11.18430042,1025.128315,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1693',)",3722915208,8,3.6865201,3742914149,3742914150,3722915208,0,internal_timestamp,46.73500061,1513926408,32.64870071,0,11.18599987,1025.127775,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1694',)",3722915209,8,3.686539888,3742914149,3742914150,3722915209,0,internal_timestamp,46.71900177,1513926409,32.64839935,0,11.1864996,1025.127379,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1695',)",3722915209,8,3.686480045,3742914149,3742914150,3722915209,0,internal_timestamp,46.70100021,1513926409,32.64810181,0,11.18620014,1025.12712,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1696',)",3722915209,8,3.686300039,3742914149,3742914150,3722915209,0,internal_timestamp,46.68299866,1513926409,32.64709854,0,11.18540001,1025.126402,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1697',)",3722915209,8,3.686000109,3742914149,3742914150,3722915209,0,internal_timestamp,46.66799927,1513926409,32.64509964,0,11.18430042,1025.124976,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('1698',)",3722915209,8,3.685630083,3742914149,3742914150,3722915209,0,internal_timestamp,46.64699936,1513926409,32.64229965,0,11.18340015,1025.122866,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1699',)",3722915209,8,3.685250044,3742914149,3742914150,3722915209,0,internal_timestamp,46.62799835,1513926409,32.6393013,0,11.18260002,1025.120592,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1700',)",3722915209,8,3.684930086,3742914149,3742914150,3722915209,0,internal_timestamp,46.61199951,1513926409,32.63679886,0,11.18179989,1025.118717,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1701',)",3722915209,8,3.684720039,3742914149,3742914150,3722915209,0,internal_timestamp,46.5929985,1513926409,32.63529968,0,11.18120003,1025.117573,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1702',)",3722915209,8,3.684560061,3742914149,3742914150,3722915209,0,internal_timestamp,46.57400131,1513926409,32.63430023,0,11.18060017,1025.116817,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1703',)",3722915209,8,3.684439898,3742914149,3742914150,3722915209,0,internal_timestamp,46.55599976,1513926409,32.63359833,0,11.18000031,1025.116297,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1704',)",3722915209,8,3.684329987,3742914149,3742914150,3722915209,0,internal_timestamp,46.54000092,1513926409,32.6330986,0,11.17940044,1025.115943,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1705',)",3722915209,8,3.684230089,3742914149,3742914150,3722915209,0,internal_timestamp,46.52299881,1513926409,32.63270187,0,11.17870045,1025.115683,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1706',)",3722915209,8,3.684139967,3742914149,3742914150,3722915209,0,internal_timestamp,46.50400162,1513926409,32.63249969,1,11.17800045,1025.115565,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1707',)",3722915209,8,3.684060097,3742914149,3742914150,3722915209,0,internal_timestamp,46.48500061,1513926409,32.63240051,0,11.17720032,1025.115545,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1708',)",3722915209,8,3.683969975,3742914149,3742914150,3722915209,0,internal_timestamp,46.4679985,1513926409,32.63209915,0,11.17650032,1025.115359,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1709',)",3722915209,8,3.683890104,3742914149,3742914150,3722915209,0,internal_timestamp,46.44900131,1513926409,32.63180161,0,11.17599964,1025.115131,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1710',)",3722915210,8,3.683820009,3742914149,3742914150,3722915210,0,internal_timestamp,46.43099976,1513926410,32.63150024,0,11.17549992,1025.114905,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1711',)",3722915210,8,3.683769941,3742914149,3742914150,3722915210,0,internal_timestamp,46.41199875,1513926410,32.63119888,0,11.17529964,1025.114621,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1712',)",3722915210,8,3.683739901,3742914149,3742914150,3722915210,0,internal_timestamp,46.39300156,1513926410,32.6310997,0,11.17510033,1025.114493,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1713',)",3722915210,8,3.683710098,3742914149,3742914150,3722915210,0,internal_timestamp,46.375,1513926410,32.63079834,0,11.17510033,1025.114178,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1714',)",3722915210,8,3.683690071,3742914149,3742914150,3722915210,0,internal_timestamp,46.35699844,1513926410,32.63069916,0,11.17510033,1025.114019,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1715',)",3722915210,8,3.683690071,3742914149,3742914150,3722915210,0,internal_timestamp,46.3409996,1513926410,32.63069916,0,11.17500019,1025.113965,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1716',)",3722915210,8,3.683690071,3742914149,3742914150,3722915210,0,internal_timestamp,46.32600021,1513926410,32.63079834,0,11.17500019,1025.113974,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1717',)",3722915210,8,3.683690071,3742914149,3742914150,3722915210,0,internal_timestamp,46.30500031,1513926410,32.63079834,0,11.17500019,1025.113879,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1718',)",3722915210,8,3.683700085,3742914149,3742914150,3722915210,0,internal_timestamp,46.29000092,1513926410,32.63090134,0,11.17500019,1025.113891,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1719',)",3722915210,8,3.683710098,3742914149,3742914150,3722915210,0,internal_timestamp,46.27099991,1513926410,32.63090134,0,11.17510033,1025.113787,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1720',)",3722915210,8,3.683720112,3742914149,3742914150,3722915210,0,internal_timestamp,46.25400162,1513926410,32.63100052,0,11.17510033,1025.113788,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1721',)",3722915210,8,3.683729887,3742914149,3742914150,3722915210,0,internal_timestamp,46.23400116,1513926410,32.6310997,0,11.17520046,1025.113757,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1722',)",3722915210,8,3.683749914,3742914149,3742914150,3722915210,0,internal_timestamp,46.21699905,1513926410,32.63119888,0,11.17520046,1025.113757,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1723',)",3722915210,8,3.683739901,3742914149,3742914150,3722915210,0,internal_timestamp,46.1969986,1513926410,32.63119888,0,11.17520046,1025.113666,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1724',)",3722915210,8,3.683749914,3742914149,3742914150,3722915210,0,internal_timestamp,46.17699814,1513926410,32.63119888,0,11.17520046,1025.113576,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1725',)",3722915210,8,3.683729887,3742914149,3742914150,3722915210,0,internal_timestamp,46.15999985,1513926410,32.63100052,0,11.17520046,1025.113345,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1726',)",3722915211,8,3.683710098,3742914149,3742914150,3722915211,0,internal_timestamp,46.14400101,1513926411,32.63069916,0,11.17529964,1025.113021,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1727',)",3722915211,8,3.683690071,3742914149,3742914150,3722915211,0,internal_timestamp,46.12599945,1513926411,32.63050079,0,11.17539978,1025.112767,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1728',)",3722915211,8,3.68366003,3742914149,3742914150,3722915211,0,internal_timestamp,46.10400009,1513926411,32.63029861,0,11.17529964,1025.112528,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1729',)",3722915211,8,3.68362999,3742914149,3742914150,3722915211,0,internal_timestamp,46.0870018,1513926411,32.63019943,0,11.17520046,1025.112392,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1730',)",3722915211,8,3.683619976,3742914149,3742914150,3722915211,0,internal_timestamp,46.0719986,1513926411,32.63019943,0,11.17500019,1025.11236,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1731',)",3722915211,8,3.683619976,3742914149,3742914150,3722915211,0,internal_timestamp,46.05199814,1513926411,32.63010025,0,11.17510033,1025.112175,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1732',)",3722915211,8,3.683670044,3742914149,3742914150,3722915211,0,internal_timestamp,46.03499985,1513926411,32.63000107,0,11.17580032,1025.111896,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1733',)",3722915211,8,3.683769941,3742914149,3742914150,3722915211,0,internal_timestamp,46.01800156,1513926411,32.62990189,0,11.17700005,1025.111527,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1734',)",3722915211,8,3.683880091,3742914149,3742914150,3722915211,0,internal_timestamp,46.00099945,1513926411,32.62979889,0,11.17840004,1025.11112,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1735',)",3722915211,8,3.683990002,3742914149,3742914150,3722915211,0,internal_timestamp,45.97999954,1513926411,32.62969971,0,11.1796999,1025.110716,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1736',)",3722915211,8,3.684089899,3742914149,3742914150,3722915211,0,internal_timestamp,45.9620018,1513926411,32.62960052,0,11.18099976,1025.110325,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1737',)",3722915211,8,3.684180021,3742914149,3742914150,3722915211,0,internal_timestamp,45.94400024,1513926411,32.62960052,0,11.18200016,1025.110065,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1738',)",3722915211,8,3.684259892,3742914149,3742914150,3722915211,0,internal_timestamp,45.93299866,1513926411,32.62979889,0,11.18270016,1025.110044,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1739',)",3722915211,8,3.684319973,3742914149,3742914150,3722915211,0,internal_timestamp,45.90999985,1513926411,32.62990189,0,11.18319988,1025.109931,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1740',)",3722915211,8,3.684370041,3742914149,3742914150,3722915211,0,internal_timestamp,45.89300156,1513926411,32.62990189,0,11.18369961,1025.109765,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1741',)",3722915211,8,3.684420109,3742914149,3742914150,3722915211,0,internal_timestamp,45.87400055,1513926411,32.62950134,0,11.18480015,1025.109171,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1742',)",3722915212,8,3.684550047,3742914149,3742914150,3722915212,0,internal_timestamp,45.85499954,1513926412,32.62929916,0,11.18630028,1025.10866,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1743',)",3722915212,8,3.684720039,3742914149,3742914150,3722915212,0,internal_timestamp,45.83599854,1513926412,32.62950134,0,11.1882,1025.108391,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1744',)",3722915212,8,3.684880018,3742914149,3742914150,3722915212,0,internal_timestamp,45.82099915,1513926412,32.62960052,0,11.18980026,1025.108114,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1745',)",3722915212,8,3.684989929,3742914149,3742914150,3722915212,0,internal_timestamp,45.80099869,1513926412,32.62979889,0,11.19079971,1025.108,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1746',)",3722915212,8,3.685060024,3742914149,3742914150,3722915212,0,internal_timestamp,45.7840004,1513926412,32.62969971,0,11.19169998,1025.107685,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1747',)",3722915212,8,3.685110092,3742914149,3742914150,3722915212,0,internal_timestamp,45.76300049,1513926412,32.62939835,0,11.19270039,1025.107177,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1748',)",3722915212,8,3.685189962,3742914149,3742914150,3722915212,0,internal_timestamp,45.7480011,1513926412,32.6291008,0,11.19390011,1025.106663,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1749',)",3722915212,8,3.685300112,3742914149,3742914150,3722915212,0,internal_timestamp,45.73199844,1513926412,32.62900162,0,11.19509983,1025.106299,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1750',)",3722915212,8,3.685410023,3742914149,3742914150,3722915212,0,internal_timestamp,45.71500015,1513926412,32.62919998,0,11.19620037,1025.106179,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1751',)",3722915212,8,3.685519934,3742914149,3742914150,3722915212,0,internal_timestamp,45.69400024,1513926412,32.62969971,0,11.19680023,1025.106366,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1752',)",3722915212,8,3.685580015,3742914149,3742914150,3722915212,0,internal_timestamp,45.67900085,1513926412,32.63019943,0,11.19699955,1025.106651,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1753',)",3722915212,8,3.685610056,3742914149,3742914150,3722915212,0,internal_timestamp,45.6609993,1513926412,32.63040161,0,11.19719982,1025.106691,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1754',)",3722915212,8,3.68562007,3742914149,3742914150,3722915212,0,internal_timestamp,45.64300156,1513926412,32.63019943,0,11.19729996,1025.106434,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1755',)",3722915212,8,3.685610056,3742914149,3742914150,3722915212,0,internal_timestamp,45.6269989,1513926412,32.62990189,1,11.19769955,1025.106059,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1756',)",3722915212,8,3.685610056,3742914149,3742914150,3722915212,0,internal_timestamp,45.61299896,1513926412,32.62950134,0,11.19810009,1025.105613,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1757',)",3722915212,8,3.685630083,3742914149,3742914150,3722915212,0,internal_timestamp,45.59500122,1513926412,32.62929916,0,11.19859982,1025.105285,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1758',)",3722915213,8,3.685689926,3742914149,3742914150,3722915213,0,internal_timestamp,45.57699966,1513926413,32.62929916,0,11.19929981,1025.105078,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1759',)",3722915213,8,3.685770035,3742914149,3742914150,3722915213,0,internal_timestamp,45.55799866,1513926413,32.62939835,0,11.20009995,1025.104926,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1760',)",3722915213,8,3.685859919,3742914149,3742914150,3722915213,0,internal_timestamp,45.54499817,1513926413,32.62950134,0,11.20090008,1025.104804,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1761',)",3722915213,8,3.68592,3742914149,3742914150,3722915213,0,internal_timestamp,45.52700043,1513926413,32.62950134,0,11.20160007,1025.104598,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1762',)",3722915213,8,3.685950041,3742914149,3742914150,3722915213,0,internal_timestamp,45.50699997,1513926413,32.62950134,0,11.20199966,1025.104436,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1763',)",3722915213,8,3.685940027,3742914149,3742914150,3722915213,0,internal_timestamp,45.48899841,1513926413,32.62919998,0,11.20219994,1025.104084,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1764',)",3722915213,8,3.685940027,3742914149,3742914150,3722915213,0,internal_timestamp,45.47399902,1513926413,32.62900162,0,11.20250034,1025.103809,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1765',)",3722915213,8,3.685930014,3742914149,3742914150,3722915213,0,internal_timestamp,45.45800018,1513926413,32.62870026,0,11.20269966,1025.103466,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1766',)",3722915213,8,3.685930014,3742914149,3742914150,3722915213,0,internal_timestamp,45.44400024,1513926413,32.6283989,0,11.20300007,1025.103115,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1767',)",3722915213,8,3.685940027,3742914149,3742914150,3722915213,0,internal_timestamp,45.42399979,1513926413,32.6283989,0,11.2031002,1025.103007,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1768',)",3722915213,8,3.685960054,3742914149,3742914150,3722915213,0,internal_timestamp,45.40999985,1513926413,32.62860107,1,11.2031002,1025.103101,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1769',)",3722915213,8,3.685970068,3742914149,3742914150,3722915213,0,internal_timestamp,45.38999939,1513926413,32.62870026,0,11.20320034,1025.103069,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1770',)",3722915213,8,3.686009884,3742914149,3742914150,3722915213,0,internal_timestamp,45.375,1513926413,32.62870026,0,11.20359993,1025.10293,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1771',)",3722915213,8,3.686059952,3742914149,3742914150,3722915213,0,internal_timestamp,45.35800171,1513926413,32.62860107,0,11.20429993,1025.102651,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1772',)",3722915213,8,3.686120033,3742914149,3742914150,3722915213,0,internal_timestamp,45.3409996,1513926413,32.62829971,0,11.2052002,1025.102179,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1773',)",3722915213,8,3.68618989,3742914149,3742914150,3722915213,0,internal_timestamp,45.32799912,1513926413,32.62820053,0,11.20619965,1025.101864,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1774',)",3722915214,8,3.686249971,3742914149,3742914150,3722915214,0,internal_timestamp,45.31000137,1513926414,32.62810135,0,11.20699978,1025.101562,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('1775',)",3722915214,8,3.686280012,3742914149,3742914150,3722915214,0,internal_timestamp,45.29399872,1513926414,32.62789917,0,11.20759964,1025.101226,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
